0.722605 ,0.562562 ,0.401704, -0.389329 
0.583649 ,-0.185142 ,-0.790618, -0.194963 
-0.370399 ,0.805758 ,-0.462123, 0.289559 
0 ,0 ,0, 1 
0.722605 ,0.562562 ,0.401704, -0.389329 
0.583649 ,-0.185142 ,-0.790618, -0.194963 
-0.370399 ,0.805758 ,-0.462123, 0.289559 
0 ,0 ,0, 1 
0.722605 ,0.562562 ,0.401704, -0.389329 
0.583649 ,-0.185142 ,-0.790618, -0.194963 
-0.370399 ,0.805758 ,-0.462123, 0.289559 
0 ,0 ,0, 1 
0.819534 ,-0.496735 ,0.285689, -0.421513 
-0.052305 ,-0.561322 ,-0.825943, -0.208758 
0.570639 ,0.661945 ,-0.486004, 0.288447 
0 ,0 ,0, 1 
0.819534 ,-0.496735 ,0.285689, -0.421513 
-0.052305 ,-0.561322 ,-0.825943, -0.208758 
0.570639 ,0.661945 ,-0.486004, 0.288447 
0 ,0 ,0, 1 
0.819534 ,-0.496736 ,0.285688, -0.421514 
-0.0523056 ,-0.56132 ,-0.825944, -0.208759 
0.570638 ,0.661946 ,-0.486003, 0.288448 
0 ,0 ,0, 1 
-0.614586 ,0.735292 ,0.285711, -0.449079 
0.231186 ,0.514169 ,-0.825944, -0.221875 
-0.754213 ,-0.441561 ,-0.48599, 0.294519 
0 ,0 ,0, 1 
-0.614586 ,0.735292 ,0.285708, -0.44908 
0.231188 ,0.514168 ,-0.825944, -0.221875 
-0.754212 ,-0.441562 ,-0.485991, 0.294519 
0 ,0 ,0, 1 
-0.614586 ,0.735292 ,0.285711, -0.449079 
0.231186 ,0.51417 ,-0.825943, -0.221875 
-0.754213 ,-0.441561 ,-0.48599, 0.294519 
0 ,0 ,0, 1 
-0.765752 ,0.627475 ,0.141064, -0.443899 
0.421123 ,0.654977 ,-0.627424, -0.22261 
-0.486086 ,-0.421046 ,-0.765794, 0.335013 
0 ,0 ,0, 1 
-0.765752 ,0.627475 ,0.141064, -0.443899 
0.421123 ,0.654977 ,-0.627424, -0.22261 
-0.486086 ,-0.421046 ,-0.765794, 0.335013 
0 ,0 ,0, 1 
-0.765752 ,0.627475 ,0.141064, -0.443899 
0.421123 ,0.654977 ,-0.627424, -0.22261 
-0.486086 ,-0.421046 ,-0.765794, 0.335013 
0 ,0 ,0, 1 
0.716186 ,0.661306 ,0.223049, -0.400036 
0.571525 ,-0.37231 ,-0.731262, -0.249842 
-0.400545 ,0.651198 ,-0.644597, 0.370441 
0 ,0 ,0, 1 
0.716186 ,0.661306 ,0.223049, -0.400036 
0.571525 ,-0.37231 ,-0.731262, -0.249842 
-0.400545 ,0.651198 ,-0.644597, 0.370441 
0 ,0 ,0, 1 
0.716186 ,0.661306 ,0.223049, -0.400036 
0.571525 ,-0.37231 ,-0.731262, -0.249842 
-0.400545 ,0.651198 ,-0.644597, 0.370441 
0 ,0 ,0, 1 
0.0510499 ,0.979625 ,0.194239, -0.406929 
0.692783 ,0.105352 ,-0.713409, -0.168803 
-0.719337 ,0.170985 ,-0.673289, 0.525091 
0 ,0 ,0, 1 
0.0510499 ,0.979625 ,0.194239, -0.406929 
0.692783 ,0.105352 ,-0.713409, -0.168803 
-0.719337 ,0.170985 ,-0.673289, 0.525091 
0 ,0 ,0, 1 
0.0510503 ,0.979625 ,0.19424, -0.406929 
0.692783 ,0.105352 ,-0.713409, -0.168803 
-0.719337 ,0.170986 ,-0.673289, 0.525091 
0 ,0 ,0, 1 
0.334304 ,0.930076 ,-0.152314, -0.435098 
0.668347 ,-0.3479 ,-0.657478, 0.0046336 
-0.664495 ,0.117999 ,-0.737918, 0.535854 
0 ,0 ,0, 1 
0.334304 ,0.930076 ,-0.152314, -0.435098 
0.668347 ,-0.3479 ,-0.657478, 0.0046336 
-0.664495 ,0.117999 ,-0.737918, 0.535854 
0 ,0 ,0, 1 
0.334304 ,0.930076 ,-0.152314, -0.435098 
0.668347 ,-0.3479 ,-0.657478, 0.0046336 
-0.664495 ,0.117999 ,-0.737918, 0.535854 
0 ,0 ,0, 1 
-0.949735 ,0.004372 ,0.313026, -0.509191 
-0.254462 ,0.571661 ,-0.780034, -0.284553 
-0.182355 ,-0.820478 ,-0.541814, 0.358981 
0 ,0 ,0, 1 
-0.949735 ,0.004372 ,0.313026, -0.509191 
-0.254462 ,0.571661 ,-0.780034, -0.284553 
-0.182355 ,-0.820478 ,-0.541814, 0.358981 
0 ,0 ,0, 1 
-0.949735 ,0.004372 ,0.313026, -0.509191 
-0.254462 ,0.571661 ,-0.780034, -0.284553 
-0.182355 ,-0.820478 ,-0.541814, 0.358981 
0 ,0 ,0, 1 
0.487466 ,0.653819 ,-0.578703, 0.0430753 
0.589038 ,-0.735493 ,-0.334789, -0.497375 
-0.644524 ,-0.17768 ,-0.743652, 0.4108 
0 ,0 ,0, 1 
0.487466 ,0.653819 ,-0.578703, 0.0430753 
0.589038 ,-0.735493 ,-0.334789, -0.497375 
-0.644524 ,-0.17768 ,-0.743652, 0.4108 
0 ,0 ,0, 1 
0.487465 ,0.65382 ,-0.578704, 0.0430753 
0.589037 ,-0.735493 ,-0.334791, -0.497376 
-0.644526 ,-0.177679 ,-0.743651, 0.410801 
0 ,0 ,0, 1 
0.661774 ,-0.641392 ,0.388164, -0.415289 
0.12782 ,-0.413647 ,-0.90142, -0.224066 
0.738727 ,0.646151 ,-0.191758, 0.220413 
0 ,0 ,0, 1 
0.661774 ,-0.641392 ,0.388164, -0.415289 
0.12782 ,-0.413647 ,-0.90142, -0.224066 
0.738727 ,0.646151 ,-0.191758, 0.220413 
0 ,0 ,0, 1 
0.661774 ,-0.641393 ,0.388162, -0.41529 
0.127819 ,-0.413647 ,-0.90142, -0.224067 
0.738726 ,0.646152 ,-0.191759, 0.220412 
0 ,0 ,0, 1 
-0.633025 ,-0.723555 ,0.275222, -0.418568 
-0.306074 ,-0.0926231 ,-0.947491, -0.0768051 
0.711054 ,-0.684024 ,-0.162829, 0.30279 
0 ,0 ,0, 1 
-0.633025 ,-0.723555 ,0.275222, -0.418568 
-0.306074 ,-0.0926231 ,-0.947491, -0.0768051 
0.711054 ,-0.684024 ,-0.162829, 0.30279 
0 ,0 ,0, 1 
-0.633025 ,-0.723556 ,0.275221, -0.418568 
-0.306074 ,-0.0926217 ,-0.947492, -0.0768053 
0.711054 ,-0.684024 ,-0.162829, 0.30279 
0 ,0 ,0, 1 
-0.928038 ,-0.262762 ,0.264011, -0.431779 
-0.280985 ,0.0285552 ,-0.959287, -0.0831901 
0.244525 ,-0.964438 ,-0.100332, 0.329121 
0 ,0 ,0, 1 
-0.928038 ,-0.262762 ,0.264011, -0.431779 
-0.280985 ,0.0285552 ,-0.959287, -0.0831901 
0.244525 ,-0.964438 ,-0.100332, 0.329121 
0 ,0 ,0, 1 
-0.928038 ,-0.262762 ,0.264011, -0.431779 
-0.280985 ,0.0285552 ,-0.959287, -0.0831901 
0.244525 ,-0.964438 ,-0.100332, 0.329121 
0 ,0 ,0, 1 
0.991057 ,0.127879 ,-0.038107, -0.00340139 
-0.127785 ,0.99179 ,0.00490988, -0.0134003 
0.038422 ,3.54566e-06 ,0.999262, 1.51182 
0 ,0 ,0, 1 
0.991057 ,0.127879 ,-0.038107, -0.00340139 
-0.127785 ,0.99179 ,0.00490988, -0.0134003 
0.038422 ,3.54566e-06 ,0.999262, 1.51182 
0 ,0 ,0, 1 
0.991057 ,0.127879 ,-0.038107, -0.00340139 
-0.127785 ,0.99179 ,0.00490988, -0.0134003 
0.038422 ,3.54566e-06 ,0.999262, 1.51182 
0 ,0 ,0, 1 
-0.582054 ,-0.812256 ,-0.0381239, -0.00141332 
0.812728 ,-0.582623 ,0.00491239, 0.015475 
-0.026202 ,-0.0281251 ,0.999261, 1.51175 
0 ,0 ,0, 1 
-0.582054 ,-0.812256 ,-0.0381239, -0.00141332 
0.812728 ,-0.582623 ,0.00491239, 0.015475 
-0.026202 ,-0.0281251 ,0.999261, 1.51175 
0 ,0 ,0, 1 
-0.582054 ,-0.812256 ,-0.0381239, -0.00141332 
0.812728 ,-0.582623 ,0.00491239, 0.015475 
-0.026202 ,-0.0281251 ,0.999261, 1.51175 
0 ,0 ,0, 1 
-0.582054 ,-0.812256 ,-0.0381239, -0.00141332 
0.812728 ,-0.582623 ,0.00491239, 0.015475 
-0.026202 ,-0.0281251 ,0.999261, 1.51175 
0 ,0 ,0, 1 
0.605959 ,0.794582 ,-0.0381372, -0.0155777 
-0.795037 ,0.606541 ,0.00491233, -0.0127345 
0.027035 ,0.0273438 ,0.99926, 1.51135 
0 ,0 ,0, 1 
0.605959 ,0.794582 ,-0.0381372, -0.0155777 
-0.795037 ,0.606541 ,0.00491233, -0.0127345 
0.027035 ,0.0273438 ,0.99926, 1.51135 
0 ,0 ,0, 1 
0.605959 ,0.794582 ,-0.0381372, -0.0155777 
-0.795037 ,0.606541 ,0.00491233, -0.0127345 
0.027035 ,0.0273438 ,0.99926, 1.51135 
0 ,0 ,0, 1 
0.605959 ,0.794582 ,-0.0381372, -0.0155777 
-0.795037 ,0.606541 ,0.00491233, -0.0127345 
0.027035 ,0.0273438 ,0.99926, 1.51135 
0 ,0 ,0, 1 
-0.709654 ,0.703518 ,-0.0381237, -0.0236775 
-0.704155 ,-0.71003 ,0.00491009, 0.00644617 
-0.0236146 ,0.0303294 ,0.999261, 1.51095 
0 ,0 ,0, 1 
-0.709654 ,0.703518 ,-0.0381237, -0.0236775 
-0.704155 ,-0.71003 ,0.00491009, 0.00644617 
-0.0236146 ,0.0303294 ,0.999261, 1.51095 
0 ,0 ,0, 1 
-0.709654 ,0.703518 ,-0.0381237, -0.0236775 
-0.704155 ,-0.71003 ,0.00491009, 0.00644617 
-0.0236146 ,0.0303294 ,0.999261, 1.51095 
0 ,0 ,0, 1 
-0.709654 ,0.703518 ,-0.0381237, -0.0236775 
-0.704155 ,-0.71003 ,0.00491009, 0.00644617 
-0.0236146 ,0.0303294 ,0.999261, 1.51095 
0 ,0 ,0, 1 
-0.0548327 ,-0.0538876 ,-0.99704, -0.797717 
-0.753168 ,-0.653337 ,0.0767321, 0.064421 
-0.655538 ,0.755147 ,-0.00476225, 0.711802 
0 ,0 ,0, 1 
-0.0548327 ,-0.0538876 ,-0.99704, -0.797717 
-0.753168 ,-0.653337 ,0.0767321, 0.064421 
-0.655538 ,0.755147 ,-0.00476225, 0.711802 
0 ,0 ,0, 1 
-0.0548327 ,-0.0538876 ,-0.99704, -0.797717 
-0.753168 ,-0.653337 ,0.0767321, 0.064421 
-0.655538 ,0.755147 ,-0.00476225, 0.711802 
0 ,0 ,0, 1 
-0.0548327 ,-0.0538876 ,-0.99704, -0.797717 
-0.753168 ,-0.653337 ,0.0767321, 0.064421 
-0.655538 ,0.755147 ,-0.00476225, 0.711802 
0 ,0 ,0, 1 
-0.0545937 ,0.0541328 ,-0.99704, -0.799247 
-0.662704 ,0.74494 ,0.0767323, 0.0453842 
0.746889 ,0.664932 ,-0.00479497, 0.723051 
0 ,0 ,0, 1 
-0.0545937 ,0.0541328 ,-0.99704, -0.799247 
-0.662704 ,0.74494 ,0.0767323, 0.0453842 
0.746889 ,0.664932 ,-0.00479497, 0.723051 
0 ,0 ,0, 1 
-0.0545929 ,0.0541319 ,-0.99704, -0.799247 
-0.662704 ,0.74494 ,0.076731, 0.0453832 
0.746889 ,0.664932 ,-0.00479497, 0.723051 
0 ,0 ,0, 1 
-0.0545937 ,0.0541328 ,-0.99704, -0.799247 
-0.662704 ,0.74494 ,0.0767323, 0.0453842 
0.746889 ,0.664932 ,-0.00479497, 0.723051 
0 ,0 ,0, 1 
0.0602761 ,-0.0477383 ,-0.99704, -0.797017 
0.741104 ,-0.66699 ,0.076739, 0.0752835 
-0.668679 ,-0.743536 ,-0.00482449, 0.732743 
0 ,0 ,0, 1 
0.0602767 ,-0.0477375 ,-0.99704, -0.797017 
0.741103 ,-0.666992 ,0.0767389, 0.0752835 
-0.66868 ,-0.743534 ,-0.0048257, 0.732742 
0 ,0 ,0, 1 
0.0602759 ,-0.0477384 ,-0.99704, -0.797017 
0.741103 ,-0.666991 ,0.0767389, 0.0752835 
-0.66868 ,-0.743534 ,-0.00482449, 0.732742 
0 ,0 ,0, 1 
0.0602767 ,-0.0477375 ,-0.99704, -0.797017 
0.741103 ,-0.666992 ,0.0767389, 0.0752835 
-0.66868 ,-0.743534 ,-0.0048257, 0.732742 
0 ,0 ,0, 1 
0.748849 ,0.662345 ,0.0229105, -0.381995 
0.662244 ,-0.749179 ,0.0128405, 0.04956 
0.0256689 ,0.00555674 ,-0.999655, 0.317373 
0 ,0 ,0, 1 
0.748849 ,0.662345 ,0.0229105, -0.381995 
0.662244 ,-0.749179 ,0.0128405, 0.04956 
0.0256689 ,0.00555674 ,-0.999655, 0.317373 
0 ,0 ,0, 1 
0.748849 ,0.662345 ,0.0229105, -0.381995 
0.662244 ,-0.749179 ,0.0128405, 0.04956 
0.0256689 ,0.00555674 ,-0.999655, 0.317373 
0 ,0 ,0, 1 
0.748849 ,0.662345 ,0.0229105, -0.381995 
0.662244 ,-0.749179 ,0.0128405, 0.04956 
0.0256689 ,0.00555674 ,-0.999655, 0.317373 
0 ,0 ,0, 1 
-0.658827 ,0.751945 ,0.0229546, -0.393301 
0.752275 ,0.658724 ,0.0128305, 0.0303821 
-0.00547294 ,0.0257213 ,-0.999654, 0.316847 
0 ,0 ,0, 1 
-0.658825 ,0.751946 ,0.0229565, -0.3933 
0.752276 ,0.658723 ,0.0128304, 0.0303821 
-0.00547423 ,0.0257226 ,-0.999654, 0.316847 
0 ,0 ,0, 1 
-0.658827 ,0.751945 ,0.0229546, -0.393301 
0.752275 ,0.658724 ,0.0128305, 0.0303821 
-0.00547294 ,0.0257213 ,-0.999654, 0.316847 
0 ,0 ,0, 1 
-0.658825 ,0.751946 ,0.0229565, -0.3933 
0.752276 ,0.658723 ,0.0128304, 0.0303821 
-0.00547423 ,0.0257226 ,-0.999654, 0.316847 
0 ,0 ,0, 1 
0.594093 ,0.804359 ,-0.00776036, -0.397755 
0.0111689 ,-0.017895 ,-0.999777, -0.382468 
-0.804319 ,0.593874 ,-0.019615, 0.706818 
0 ,0 ,0, 1 
0.594093 ,0.804359 ,-0.00776045, -0.397755 
0.0111704 ,-0.0178962 ,-0.999777, -0.382468 
-0.804319 ,0.593874 ,-0.019617, 0.706817 
0 ,0 ,0, 1 
0.594093 ,0.804359 ,-0.00776036, -0.397755 
0.0111689 ,-0.017895 ,-0.999777, -0.382468 
-0.804319 ,0.593874 ,-0.019615, 0.706818 
0 ,0 ,0, 1 
0.594093 ,0.804359 ,-0.00776036, -0.397755 
0.0111689 ,-0.017895 ,-0.999777, -0.382468 
-0.804319 ,0.593874 ,-0.019615, 0.706818 
