-0.374667 ,-0.865867 ,0.331511, -0.502193 
-0.668052 ,0.00418014 ,-0.744103, -0.207166 
0.642908 ,-0.500258 ,-0.58001, 0.389388 
0 ,0 ,0, 1 
-0.374667 ,-0.865867 ,0.331511, -0.502193 
-0.668052 ,0.00418014 ,-0.744103, -0.207166 
0.642908 ,-0.500258 ,-0.58001, 0.389388 
0 ,0 ,0, 1 
-0.374667 ,-0.865867 ,0.331511, -0.502193 
-0.668052 ,0.00418014 ,-0.744103, -0.207166 
0.642908 ,-0.500258 ,-0.58001, 0.389388 
0 ,0 ,0, 1 
0.0441524 ,-0.873317 ,0.485147, -0.44973 
-0.700402 ,-0.373345 ,-0.608318, -0.315208 
0.712382 ,-0.312939 ,-0.628157, 0.37231 
0 ,0 ,0, 1 
0.0441524 ,-0.873317 ,0.485147, -0.44973 
-0.700402 ,-0.373345 ,-0.608318, -0.315208 
0.712382 ,-0.312939 ,-0.628157, 0.37231 
0 ,0 ,0, 1 
0.0441524 ,-0.873317 ,0.485147, -0.44973 
-0.700402 ,-0.373345 ,-0.608318, -0.315208 
0.712382 ,-0.312939 ,-0.628157, 0.37231 
0 ,0 ,0, 1 
0.46795 ,-0.738662 ,0.485182, -0.452139 
-0.426191 ,-0.669562 ,-0.608316, -0.306221 
0.774199 ,0.0778813 ,-0.628133, 0.361723 
0 ,0 ,0, 1 
0.46795 ,-0.738662 ,0.485182, -0.452139 
-0.426191 ,-0.669562 ,-0.608316, -0.306221 
0.774199 ,0.0778813 ,-0.628133, 0.361723 
0 ,0 ,0, 1 
0.46795 ,-0.738662 ,0.485182, -0.452139 
-0.426191 ,-0.669562 ,-0.608316, -0.306221 
0.774199 ,0.0778813 ,-0.628133, 0.361723 
0 ,0 ,0, 1 
0.533638 ,-0.715377 ,0.451073, -0.432309 
-0.394808 ,-0.682405 ,-0.615183, -0.318557 
0.747902 ,0.150198 ,-0.646593, 0.411739 
0 ,0 ,0, 1 
0.533638 ,-0.715377 ,0.451073, -0.432309 
-0.394808 ,-0.682405 ,-0.615183, -0.318557 
0.747902 ,0.150198 ,-0.646593, 0.411739 
0 ,0 ,0, 1 
0.533637 ,-0.715378 ,0.451073, -0.432309 
-0.394809 ,-0.682404 ,-0.615183, -0.318557 
0.747902 ,0.150197 ,-0.646593, 0.411739 
0 ,0 ,0, 1 
0.143849 ,-0.851293 ,0.504586, -0.437078 
-0.625185 ,-0.473426 ,-0.620493, -0.324272 
0.767106 ,-0.226203 ,-0.600318, 0.385775 
0 ,0 ,0, 1 
0.143849 ,-0.851293 ,0.504586, -0.437078 
-0.625185 ,-0.473426 ,-0.620493, -0.324272 
0.767106 ,-0.226203 ,-0.600318, 0.385775 
0 ,0 ,0, 1 
0.143849 ,-0.851293 ,0.504586, -0.437078 
-0.625185 ,-0.473426 ,-0.620493, -0.324272 
0.767106 ,-0.226203 ,-0.600318, 0.385775 
0 ,0 ,0, 1 
-0.266951 ,-0.823081 ,0.501274, -0.438739 
-0.774186 ,-0.126602 ,-0.620168, -0.334308 
0.57391 ,-0.553634 ,-0.603421, 0.396526 
0 ,0 ,0, 1 
-0.266951 ,-0.823081 ,0.501274, -0.438739 
-0.774186 ,-0.126602 ,-0.620168, -0.334308 
0.57391 ,-0.553634 ,-0.603421, 0.396526 
0 ,0 ,0, 1 
-0.266952 ,-0.82308 ,0.501274, -0.438739 
-0.774186 ,-0.126602 ,-0.620168, -0.334308 
0.57391 ,-0.553635 ,-0.60342, 0.396525 
0 ,0 ,0, 1 
-0.569257 ,-0.651637 ,0.501314, -0.444375 
-0.761573 ,0.188204 ,-0.62015, -0.342925 
0.309764 ,-0.734812 ,-0.603405, 0.400679 
0 ,0 ,0, 1 
-0.569257 ,-0.651637 ,0.501314, -0.444375 
-0.761573 ,0.188204 ,-0.62015, -0.342925 
0.309764 ,-0.734812 ,-0.603405, 0.400679 
0 ,0 ,0, 1 
-0.569257 ,-0.651637 ,0.501314, -0.444375 
-0.761573 ,0.188204 ,-0.62015, -0.342925 
0.309764 ,-0.734812 ,-0.603405, 0.400679 
0 ,0 ,0, 1 
-0.569222 ,-0.651622 ,0.501373, -0.374672 
-0.761605 ,0.188159 ,-0.620124, -0.42911 
0.309748 ,-0.734837 ,-0.603383, 0.316768 
0 ,0 ,0, 1 
-0.569222 ,-0.651622 ,0.501373, -0.374672 
-0.761605 ,0.188159 ,-0.620124, -0.42911 
0.309748 ,-0.734837 ,-0.603383, 0.316768 
0 ,0 ,0, 1 
-0.569222 ,-0.651622 ,0.501373, -0.374672 
-0.761605 ,0.188159 ,-0.620124, -0.42911 
0.309748 ,-0.734837 ,-0.603383, 0.316768 
0 ,0 ,0, 1 
-0.202716 ,-0.841118 ,0.501425, -0.374651 
-0.762177 ,-0.185967 ,-0.620083, -0.429119 
0.614811 ,-0.507875 ,-0.603382, 0.316725 
0 ,0 ,0, 1 
-0.202716 ,-0.841118 ,0.501424, -0.374652 
-0.762177 ,-0.185966 ,-0.620083, -0.429119 
0.614812 ,-0.507874 ,-0.603382, 0.316725 
0 ,0 ,0, 1 
-0.202716 ,-0.841118 ,0.501425, -0.374651 
-0.762177 ,-0.185967 ,-0.620083, -0.429119 
0.614811 ,-0.507875 ,-0.603382, 0.316725 
0 ,0 ,0, 1 
